,Population,Area_Suburban,Area_Urban,Children,Age,Income,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService_Fiber Optic,Phone,Multiple,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Tenure,Bandwidth_GB_Year,Email
2822,25607,1.0,0.0,0,50,17442.95,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,1.0,1,0,1,0,1,1,4.845811,1057.31768,11
2823,4406,1.0,0.0,5,81,24923.55,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0,2,1,1,1.0,1,1,1,0,0,1,3.852241,670.3465702,16
2824,5264,0.0,0.0,3,21,92155.37,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,1,1,1.0,1,1,0,1,1,0,11.55831,1538.887965,5
2825,24,0.0,0.0,4,55,13638.96,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,0,0.0,1,0,1,1,1,0,5.389466,1322.429941,18
2826,3417,1.0,0.0,0,64,14921.92,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,1.0,1,0,1,0,1,0,10.93329,1167.924948,12
2827,46545,0.0,0.0,1,68,69293.12,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,2,0,0,1.0,1,1,1,0,1,1,8.259716,1380.765825,13
2828,8488,1.0,0.0,0,47,3004.46,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,1.0,1,0,1,1,0,1,3.157767,675.3184526,14
2829,15521,0.0,0.0,2,50,59780.22,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,1,1,0,0,0,1,2.185047,472.1439723,12
2830,0,0.0,0.0,3,42,47463.53,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,1,0,1,0,1,1,4.612442,1114.048401,12
2831,2007,0.0,0.0,0,85,49295.81,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1,0,0,0,1,0,10.75614,962.301603,14
2832,3525,0.0,0.0,4,49,146951.6,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,1.0,1,0,0,1,1,0,14.37481,1593.966861,13
2833,8225,0.0,1.0,0,83,23567.27,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,1,0,1.0,1,0,0,1,1,1,5.447689,885.0263451,13
2834,11371,1.0,0.0,2,87,32526.64,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,0,1,1,1.0,1,1,1,0,1,0,12.29962,1418.813901,14
2835,1132,0.0,0.0,4,65,9612.82,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,12.57563,1185.107111,7
2836,9982,0.0,1.0,4,76,15164.29,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,2,0,0,1.0,0,0,1,1,0,1,7.606099,1072.186545,14
2837,1788,0.0,0.0,3,56,25315.36,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,1,0,1,0,1,1,6.79324,1161.691491,15
2838,1268,0.0,1.0,2,60,56186.38,0.0,0.0,0.0,1.0,0.0,0.0,4,0,0,2,0,1,0.0,1,0,0,1,1,0,4.753084,1206.589518,11
2839,1955,0.0,1.0,1,45,48327.1,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0.0,1,1,0,0,1,0,21.0878,2588.430434,8
2840,3867,1.0,0.0,0,18,38793.75,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1.0,1,0,1,1,1,1,15.33274,1983.300598,8
2841,1061,0.0,1.0,2,32,58157.76,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1.0,1,1,0,0,1,0,11.47008,1323.764927,13
2842,4212,0.0,1.0,0,23,23706.3,0.0,1.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,1.0,1,0,0,0,0,0,3.631024,463.9097938,15
2843,2159,0.0,0.0,3,55,30493.16,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,1.0,0,0,0,0,1,1,27.0293,2794.920011,13
2844,2467,0.0,0.0,2,20,37555.8,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,0.0,1,1,0,0,1,1,13.21554,2181.086069,11
2845,19,0.0,1.0,0,67,24322.78,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0,1,1,0.0,1,0,0,0,0,1,15.97096,1993.401196,8
2846,2983,1.0,0.0,3,61,68284.56,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,0,0,0,0,8.0239,867.8924387,10
2847,194,0.0,0.0,3,76,54067.41,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,0.0,1,0,1,1,1,1,5.448172,1540.445045,15
2848,568,0.0,0.0,3,84,37185.6,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,1.0,1,0,1,0,1,0,8.306218,1064.595704,9
2849,6022,1.0,0.0,1,24,56243.26,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,0,1,1.0,1,1,0,0,1,1,3.600682,935.8715835,16
2850,823,1.0,0.0,2,55,22066.61,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,0,1.0,1,1,1,0,1,1,4.459993,1014.955092,14
2851,31758,0.0,1.0,2,66,145163.1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,1,1,0.0,1,1,0,1,0,0,11.40421,1603.711289,5
2852,767,1.0,0.0,4,25,27102.45,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0.0,1,1,0,1,0,1,12.86853,1580.727843,15
2853,5622,0.0,1.0,1,37,27803.88,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,2,0,0,1.0,1,1,0,1,1,0,9.546909,1264.373724,6
2854,22127,0.0,0.0,3,65,34421.07,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,0,0,1,1.0,1,1,1,1,1,1,4.424083,1151.054935,16
2855,154,0.0,0.0,3,73,43334.45,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,1,1,1,1.0,1,1,0,0,1,0,1.462471,447.1773574,12
2856,22425,0.0,1.0,3,79,27777.59,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0,1,0,1,0,1,9.952476,1301.393401,10
2857,1811,1.0,0.0,0,34,19366.57,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,0.0,1,0,1,1,1,1,1.133367,1227.924743,11
2858,133,0.0,0.0,7,45,56067.63,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,0,0.0,0,1,0,0,0,0,14.40435,2060.606368,12
2859,14386,1.0,0.0,1,34,29044.8,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1.0,1,1,0,0,0,1,4.300397,752.2906635,14
2860,2012,0.0,0.0,3,39,105033.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,1,0,1,1,1,8.36006,1432.224687,12
2861,730,1.0,0.0,4,36,116453.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0.0,1,0,1,0,0,1,9.693608,1607.273001,12
2862,589,1.0,0.0,7,21,63171.36,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,1,1,0,0,1,0,8.24734,1667.506374,9
2863,1286,1.0,0.0,4,49,52931.37,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0.0,1,0,1,1,0,1,10.8754,1837.760704,7
2864,190,1.0,0.0,3,86,35615.92,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,1,1,0,1,0,0,6.067975,722.5123131,14
2865,5622,0.0,1.0,0,55,13002.99,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1.0,1,0,1,0,1,0,5.602813,756.3419475,8
2866,925,0.0,1.0,2,64,17542.52,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1.0,1,1,0,1,0,1,9.938487,1240.679237,9
2867,1430,0.0,0.0,1,76,71560.17,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,2,0,0,0.0,1,0,0,0,0,1,13.96391,1745.07852,12
2868,51667,0.0,1.0,1,84,10457.56,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0.0,1,0,0,1,1,1,9.841833,1276.902314,8
2869,28,0.0,1.0,1,18,47106.04,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0.0,1,0,1,0,0,0,5.129029,794.1801028,16
2870,41149,0.0,0.0,4,34,6402.95,0.0,0.0,0.0,1.0,1.0,0.0,1,1,0,1,1,0,0.0,1,1,0,0,1,0,3.612294,1195.475034,13
2871,647,0.0,0.0,3,30,45142.5,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,1.0,1,0,0,1,1,0,9.430096,1215.994181,14
2872,20501,1.0,0.0,4,39,38759.29,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,2,0,1,1.0,1,1,0,0,0,1,6.699323,939.6683701,15
2873,24634,1.0,0.0,7,62,41195.08,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,1,0,0,1.0,1,0,0,0,0,1,6.895966,1063.884067,15
2874,1539,0.0,0.0,1,43,45989.68,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2,1,0,0.0,0,1,0,1,1,1,16.56847,2528.759994,13
2875,487,0.0,0.0,0,55,62894.22,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1,0,0.0,1,0,0,0,0,0,16.71459,1844.526573,11
2876,7617,0.0,1.0,8,36,56815.09,1.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,0,0,1.0,1,1,0,0,0,1,16.48485,1952.410832,10
2877,956,0.0,1.0,4,21,66357.52,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,0.0,1,1,0,1,0,0,2.458795,1076.991137,13
2878,78,1.0,0.0,0,77,89957.16,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,1.0,1,1,0,0,1,0,6.6307,765.1823242,12
2879,12327,0.0,0.0,8,52,20069.27,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,1.0,1,1,0,0,1,0,11.52687,1498.93018,16
2880,390,0.0,1.0,4,27,9856.89,0.0,0.0,0.0,1.0,1.0,0.0,2,0,1,2,0,1,0.0,1,1,0,0,0,0,2.984004,1091.509603,8
2881,9236,1.0,0.0,4,41,14834.59,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2,1,0,0.0,1,0,1,1,1,1,4.646695,1658.402714,8
2882,3739,1.0,0.0,1,55,13210.96,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,2,1,0,1.0,0,0,0,0,0,0,22.24529,2004.460047,11
2883,11173,1.0,0.0,4,70,18608.64,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,1,1.0,1,0,1,0,0,0,14.89363,1520.458929,8
2884,2090,1.0,0.0,3,25,107174.6,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,1,1,1.0,1,0,1,1,0,0,6.140643,924.5326675,12
2885,15517,1.0,0.0,1,40,11923.86,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,1.0,1,0,0,0,0,0,19.6274,1756.84915,16
2886,16845,1.0,0.0,1,41,12005.02,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1.0,1,0,0,0,0,1,13.49323,1406.307337,13
2887,1117,0.0,0.0,2,32,31540.93,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,1.0,1,0,0,0,0,1,12.69289,1398.161322,5
2888,3769,1.0,0.0,2,27,60364.04,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,1,0,0,1.0,1,0,1,0,1,1,18.58829,2192.448535,11
2889,13,1.0,0.0,2,72,5092.67,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,1.0,1,0,0,0,1,1,14.34935,1750.253059,11
2890,221,1.0,0.0,0,83,14973.52,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,1,1,0,0,1,0,7.881289,1303.89059,10
2891,11118,0.0,0.0,1,61,9327.52,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,1,0,0.0,1,1,1,0,1,1,4.63962,1439.765003,14
2892,2103,0.0,0.0,2,33,33504.33,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,1,0,1.0,1,0,1,1,0,1,10.76391,1410.343155,16
2893,499,0.0,0.0,1,82,44312.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,2,0,0,1.0,1,0,0,0,0,1,12.47148,1103.016586,12
2894,4242,1.0,0.0,4,42,29125.59,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,1.0,1,0,1,1,1,0,8.387102,1282.323667,9
2895,6297,0.0,0.0,0,49,34797.6,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0,1,0,1.0,1,1,0,1,0,1,12.89076,1548.154792,9
2896,10977,0.0,0.0,1,33,29268.79,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,1,1,0.0,0,1,0,1,0,0,6.726078,1212.659466,12
2897,3671,0.0,0.0,1,21,14468.95,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,0.0,1,0,1,0,0,0,14.72164,1488.056133,11
2898,1420,0.0,0.0,5,48,54794.23,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,2,0,0,1.0,1,1,0,1,0,1,6.915354,1137.782472,13
2899,20375,0.0,1.0,3,82,45288.02,0.0,0.0,0.0,1.0,1.0,0.0,0,2,1,2,1,1,1.0,1,1,0,1,0,1,12.23126,1393.130581,9
2900,39,0.0,0.0,2,72,22137.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,1,0,1,0,1,0,11.26136,1263.915496,16
2901,4787,0.0,0.0,0,18,32713.07,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,1,1,0,0,1,1,9.448434,1489.056859,13
2902,2153,1.0,0.0,4,38,29090.38,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,1.0,1,0,0,1,0,1,21.25517,2320.769374,10
2903,38753,1.0,0.0,4,65,13925.38,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1.0,1,1,1,1,1,0,7.467093,1254.859385,11
2904,745,0.0,0.0,3,32,30454.69,0.0,1.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0.0,1,0,1,0,0,0,5.669803,1104.543998,13
2905,5025,1.0,0.0,3,46,17549.51,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0.0,0,0,0,1,1,0,13.09678,1596.175795,10
2906,34941,0.0,0.0,2,51,2439.79,0.0,0.0,1.0,0.0,0.0,0.0,2,0,0,1,1,0,1.0,1,0,0,0,1,0,6.224413,764.0244287,5
2907,5642,1.0,0.0,4,70,38731.74,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,1.0,1,0,0,1,1,0,16.25655,1722.032536,9
2908,2919,0.0,1.0,3,45,19739.42,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,1,1.0,1,0,0,0,1,1,10.74959,1493.782205,12
2909,1692,1.0,0.0,1,22,17241.1,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,2,0,1,1.0,1,1,0,1,1,0,16.42222,1962.047024,13
2910,694,1.0,0.0,1,64,36384.55,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,1,1.0,1,1,1,1,0,0,5.585075,768.7084381,13
2911,62131,0.0,0.0,5,54,8168.76,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0,1,0,0,1,1,0,3.583025,719.7798137,15
2912,1051,1.0,0.0,1,89,122915.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,1,0,0,1,1,1,10.48284,1308.7086,13
2913,303,0.0,1.0,3,73,79117.6,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,2.457741,709.6900125,15
2914,9627,0.0,1.0,0,29,36415.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,1,0,1,1,0,1,5.006746,1221.36675,13
2915,366,0.0,1.0,0,20,6528.33,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0.0,1,1,1,1,1,0,17.53363,2517.584249,17
2916,97,1.0,0.0,0,67,47375.49,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,1,0,0.0,1,1,1,1,1,1,11.9781,1704.872057,12
2917,16665,0.0,1.0,1,44,26040.67,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1.0,1,0,1,0,0,0,21.06329,1932.26875,9
2918,140,0.0,0.0,0,24,29604.72,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0,0,0,0,1.0,1,1,0,0,1,0,9.453234,1174.54568,12
2919,1075,0.0,0.0,1,88,29321.73,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0,1,1,0,1.0,1,0,0,1,0,1,3.109148,581.9611419,11
2920,2101,1.0,0.0,9,80,6548.73,1.0,0.0,0.0,0.0,1.0,0.0,3,1,1,2,1,0,1.0,1,1,0,1,0,0,16.93921,1810.474782,13
2921,3052,0.0,1.0,4,44,13029.09,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,2,0,0,0.0,0,1,1,1,1,0,10.16511,1821.752133,9
2922,4821,1.0,0.0,3,18,9443.65,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,2.598272,917.5571323,8
2923,2778,0.0,0.0,0,30,39940.05,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,0,0,0.0,1,1,0,1,0,0,1.717806,863.6296514,10
2924,14673,1.0,0.0,1,78,34293.99,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,2,1,0,0.0,1,0,1,1,0,1,2.224742,948.6927365,15
2925,141,0.0,1.0,8,60,20537.04,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,0,1,0,1.0,1,1,0,0,0,1,10.7668,1412.381474,12
2926,1012,0.0,1.0,0,56,98436.93,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,1.0,1,1,1,1,1,0,4.847252,946.5642973,8
2927,7354,0.0,0.0,4,31,34512.65,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0.0,0,1,0,0,0,0,11.16076,1663.235204,19
2928,3492,0.0,0.0,1,77,23241.01,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0.0,0,1,0,1,0,1,1.200249,860.4509841,9
2929,46327,1.0,0.0,2,30,28600.78,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,1,1,0,1.0,1,1,0,1,1,0,21.53238,2380.995294,12
2930,11595,0.0,0.0,2,73,65905.54,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,1,0,1.0,1,0,1,1,0,1,5.656086,859.2099751,14
2931,332,1.0,0.0,3,49,24271.95,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,0,1,1,1.0,1,1,1,0,0,1,8.840599,1209.038145,14
2932,1843,0.0,0.0,4,63,10192.04,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,1.0,1,1,0,0,0,0,22.38582,2149.727449,20
2933,34381,1.0,0.0,3,74,6932.32,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0.0,1,1,0,0,1,1,9.417302,1860.127661,15
2934,55,1.0,0.0,4,39,23502.47,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,1,1,0.0,1,0,1,0,0,1,4.278907,822.5599233,11
2935,1547,0.0,1.0,2,83,33172.33,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,1,0,0,1.0,1,0,1,1,1,0,4.799511,792.3707277,13
2936,2667,0.0,0.0,1,42,16447.16,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1.0,1,0,0,0,1,0,32.97693,3035.613983,13
2937,19713,0.0,1.0,0,85,41899.29,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0.0,1,0,0,0,1,1,12.05316,1875.734695,7
2938,3766,1.0,0.0,1,39,43859.06,0.0,0.0,0.0,1.0,0.0,0.0,1,3,0,2,0,1,1.0,1,0,0,0,0,1,3.294082,577.1681107,9
2939,39344,0.0,0.0,3,27,9791.48,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,1,1.0,1,0,1,0,0,0,7.129721,905.0282527,15
2940,226,0.0,0.0,4,29,13656.87,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,2,0,0,1.0,1,1,0,0,0,1,15.23335,1752.536989,13
2941,19649,0.0,1.0,1,35,33138.54,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,0,1,0,0,4.273105,678.2257258,10
2942,8103,0.0,0.0,1,35,23661.52,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,0.0,1,0,0,1,0,1,13.19046,1908.654798,16
2943,64,1.0,0.0,1,32,91022.36,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1.0,1,0,0,1,0,0,10.91353,1163.07255,8
2944,3817,0.0,1.0,1,70,17670.66,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,0,1,0.0,1,0,0,1,1,1,10.3362,1776.804483,9
2945,135,0.0,1.0,3,76,34492.59,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,1,1,0,0,0,1,12.24574,1822.961538,12
2946,262,1.0,0.0,3,32,12530.16,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,2,0,1,1.0,1,0,0,1,0,1,13.62126,1599.005155,12
2947,708,0.0,0.0,1,58,55438.14,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0.0,1,0,0,0,0,1,12.73029,1705.874036,10
2948,1253,0.0,0.0,1,34,27450.8,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,0,1.0,1,0,1,1,1,1,8.681614,1501.794265,13
2949,8601,0.0,0.0,1,56,1722.01,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,2,0,0,1.0,1,1,1,0,0,0,15.38202,1414.219141,9
2950,267,0.0,0.0,0,72,55046.63,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,1,0,1.0,0,0,0,1,0,1,7.513611,797.0949032,9
2951,8261,1.0,0.0,3,59,10121.11,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,2,1,0,1.0,1,0,0,1,1,1,11.05993,1567.299499,12
2952,71763,1.0,0.0,3,87,15469.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,1,1.0,1,1,1,0,0,1,6.611955,901.8396595,5
2953,1176,1.0,0.0,2,25,78059.33,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,1.0,1,0,1,1,0,1,9.040057,1380.469032,12
2954,40041,0.0,0.0,2,74,50656.38,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,1,0,1.0,1,1,0,0,0,0,25.11299,2275.551071,10
2955,17042,0.0,0.0,2,44,104362.5,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0.0,1,1,1,1,0,0,16.12811,2138.11032,11
2956,84,1.0,0.0,4,63,22830.86,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1,0,1,1,0,0,7.845114,1305.921354,11
2957,6274,0.0,0.0,0,23,15240.37,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,0,0,1,1.0,1,0,0,0,0,0,7.773669,888.4950848,8
2958,27649,1.0,0.0,0,63,59871.53,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,0,1.0,1,1,1,1,0,0,10.92196,1256.45775,15
2959,56446,0.0,1.0,0,22,104867.5,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,1,1,0,1,1,0,8.259385,1262.417547,7
2960,26238,0.0,1.0,4,44,33035.98,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,1,0,1,1,0,0,10.41798,1574.707587,11
2961,2387,1.0,0.0,2,51,20697.37,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,0,1,0,0.0,1,0,1,0,1,0,9.561875,1108.368947,13
2962,2049,0.0,1.0,4,47,35404.27,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,1,1,1,0,0,0,5.464488,812.928535,16
2963,21038,0.0,1.0,6,62,40588.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,0,1.0,1,1,0,0,1,0,5.966695,901.932094,9
2964,22254,1.0,0.0,1,27,49071.14,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,1,0,1,1.0,1,0,0,1,0,1,4.899911,756.9340947,14
2965,450,1.0,0.0,7,46,26019.32,0.0,0.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0.0,1,0,0,1,0,0,11.16749,1651.037252,13
2966,5038,1.0,0.0,2,79,70043.21,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0.0,1,0,0,1,1,1,13.16571,2052.656051,9
2967,322,1.0,0.0,4,31,113641.2,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,1.0,1,0,0,1,0,1,6.249599,1114.196033,7
2968,136,0.0,0.0,0,74,25667.66,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,1,1,1,0,0,0,4.367739,924.895642,12
2969,298,1.0,0.0,2,18,30253.76,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0.0,1,0,0,0,0,0,12.78697,1294.950837,16
2970,378,0.0,1.0,3,55,42972.18,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,0.0,1,0,0,0,0,1,6.842584,1209.707399,7
2971,6610,0.0,0.0,3,75,46151.13,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,1,0.0,1,0,0,1,0,1,1.450219,877.1087708,12
2972,949,0.0,0.0,3,40,35849.72,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,0,1,0.0,1,1,0,0,0,0,10.29318,1207.830056,9
2973,11557,0.0,1.0,0,53,13230.67,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,1,0,1.0,1,0,0,0,1,0,3.326476,505.5009987,11
2974,19390,0.0,0.0,1,56,55794.29,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,2,0,1,0.0,1,0,0,0,0,0,13.8101,1636.905029,8
2975,1126,1.0,0.0,1,22,25877.54,0.0,0.0,0.0,1.0,1.0,0.0,3,0,1,2,0,1,0.0,1,1,0,0,0,0,6.039499,1180.763502,9
2976,3230,0.0,0.0,2,89,41848.9,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0,1,0,0.0,1,1,0,1,0,0,10.11079,1010.291341,5
2977,8882,0.0,0.0,1,57,119667.4,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,1.0,1,0,0,0,0,1,11.17999,1168.630192,6
2978,335,0.0,0.0,1,38,44420.18,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1.0,1,0,0,0,0,0,8.509962,848.1445109,15
